Year,Dist Name,Crop,Area(1000 ha),Production(1000 tons),Yield(Kg per ha)
1989,Akola,OILSEEDS,59.6,24.1,404.36
1989,Akola,SUGARCANE,0.3,2.1,7000.0
1989,Akola,COTTON,358.8,44.0,122.63
1990,Akola,RICE,7.0,5.0,714.29
1990,Akola,WHEAT,27.4,29.3,1069.34
1990,Akola,KHARIF SORGHUM,275.3,443.8,1612.06
1990,Akola,RABI SORGHUM,0.0,0.0,0.0
1990,Akola,SORGHUM,275.3,443.8,1612.06
1990,Akola,PEARL MILLET,5.5,3.3,600.0
1990,Akola,MAIZE,0.3,0.2,666.67
1990,Akola,FINGER MILLET,0.0,0.0,0.0
1990,Akola,BARLEY,0.0,0.0,0.0
1990,Akola,CHICKPEA,32.0,20.1,628.13
1990,Akola,PIGEONPEA,76.1,47.0,617.61
1990,Akola,MINOR PULSES,152.5,72.4,474.75
1990,Akola,GROUNDNUT,9.9,6.8,686.87
1990,Akola,SESAMUM,15.6,4.0,256.41
1990,Akola,RAPESEED AND MUSTARD,0.0,0.0,0.0
1990,Akola,SAFFLOWER,27.3,12.3,450.55
1990,Akola,CASTOR,0.1,0.1,1000.0
1990,Akola,LINSEED,1.7,0.4,235.29
1990,Akola,SUNFLOWER,10.4,6.4,615.38
1990,Akola,SOYABEAN,5.0,4.7,940.0
1990,Akola,OILSEEDS,70.0,32.8,468.57
1990,Akola,SUGARCANE,2.7,20.97,7766.67
1990,Akola,COTTON,361.7,43.04,118.99
1991,Akola,RICE,6.6,3.2,484.85
1991,Akola,WHEAT,9.1,9.5,1043.96
1991,Akola,KHARIF SORGHUM,277.4,275.8,994.23
1991,Akola,RABI SORGHUM,0.0,0.0,0.0
1991,Akola,SORGHUM,277.4,275.8,994.23
1991,Akola,PEARL MILLET,5.2,1.3,250.0
1991,Akola,MAIZE,0.9,0.6,666.67
1991,Akola,FINGER MILLET,0.0,0.0,0.0
1991,Akola,BARLEY,0.0,0.0,0.0
1991,Akola,CHICKPEA,10.2,4.5,441.18
1991,Akola,PIGEONPEA,78.5,28.3,360.51
1991,Akola,MINOR PULSES,172.5,46.3,268.41
1991,Akola,GROUNDNUT,8.5,3.8,447.06
1991,Akola,SESAMUM,15.3,2.2,143.79
1991,Akola,RAPESEED AND MUSTARD,0.1,0.1,1000.0
1991,Akola,SAFFLOWER,11.6,4.0,344.83
1991,Akola,CASTOR,0.0,0.0,0.0
1991,Akola,LINSEED,0.7,0.1,142.86
1991,Akola,SUNFLOWER,7.3,2.3,315.07
1991,Akola,SOYABEAN,1.6,1.1,687.5
1991,Akola,OILSEEDS,48.3,14.9,308.49
1991,Akola,SUGARCANE,2.9,21.0,7241.38
1991,Akola,COTTON,359.2,19.72,54.9
1992,Akola,RICE,5.4,4.4,814.81
1992,Akola,WHEAT,17.6,24.3,1380.68
1992,Akola,KHARIF SORGHUM,287.4,604.7,2104.04
1992,Akola,RABI SORGHUM,0.0,0.0,0.0
1992,Akola,SORGHUM,287.4,604.7,2104.04
1992,Akola,PEARL MILLET,6.4,4.3,671.88
1992,Akola,MAIZE,1.4,1.1,785.71
1992,Akola,FINGER MILLET,0.0,0.0,0.0
1992,Akola,BARLEY,0.0,0.0,0.0
1992,Akola,CHICKPEA,22.5,11.0,488.89
1992,Akola,PIGEONPEA,73.6,46.3,629.08
1992,Akola,MINOR PULSES,194.4,127.0,653.29
1992,Akola,GROUNDNUT,6.1,5.4,885.25
1992,Akola,SESAMUM,15.0,5.6,373.33
1992,Akola,RAPESEED AND MUSTARD,0.2,0.1,500.0
1992,Akola,SAFFLOWER,38.6,22.3,577.72
1992,Akola,CASTOR,0.5,0.1,200.0
1992,Akola,LINSEED,0.3,0.1,333.33
1992,Akola,SUNFLOWER,10.7,5.3,495.33
1992,Akola,SOYABEAN,3.5,3.5,1000.0
1992,Akola,OILSEEDS,74.9,42.4,566.09
1992,Akola,SUGARCANE,2.2,15.56,7072.73
1992,Akola,COTTON,305.4,40.97,134.15
1993,Akola,RICE,6.3,6.1,968.25
1993,Akola,WHEAT,17.2,25.3,1470.93
1993,Akola,KHARIF SORGHUM,241.9,412.9,1706.9
1993,Akola,RABI SORGHUM,0.0,0.0,0.0
1993,Akola,SORGHUM,241.9,412.9,1706.9
1993,Akola,PEARL MILLET,6.5,5.4,830.77
1993,Akola,MAIZE,0.3,0.4,1333.33
1993,Akola,FINGER MILLET,0.0,0.0,0.0
1993,Akola,BARLEY,0.0,0.0,0.0
1993,Akola,CHICKPEA,29.0,29.4,1013.79
1993,Akola,PIGEONPEA,75.8,76.7,1011.87
1993,Akola,MINOR PULSES,226.5,138.0,609.27
1993,Akola,GROUNDNUT,4.6,3.8,826.09
1993,Akola,SESAMUM,11.0,2.8,254.55
1993,Akola,RAPESEED AND MUSTARD,0.2,0.1,500.0
1993,Akola,SAFFLOWER,48.6,45.0,925.93
1993,Akola,CASTOR,0.1,0.0,0.0
1993,Akola,LINSEED,0.4,0.1,250.0
1993,Akola,SUNFLOWER,14.7,9.4,639.46
1993,Akola,SOYABEAN,7.3,9.7,1328.77
1993,Akola,OILSEEDS,87.1,71.0,815.16
1993,Akola,SUGARCANE,1.6,11.53,7206.25
1993,Akola,COTTON,301.8,64.53,213.82
1994,Akola,RICE,6.8,6.1,897.06
1994,Akola,WHEAT,21.3,30.9,1450.7
1994,Akola,KHARIF SORGHUM,211.6,311.3,1471.17
1994,Akola,RABI SORGHUM,0.0,0.0,0.0
1994,Akola,SORGHUM,211.6,311.3,1471.17
1994,Akola,PEARL MILLET,5.4,3.8,703.7
1994,Akola,MAIZE,0.4,0.3,750.0
1994,Akola,FINGER MILLET,0.0,0.0,0.0
1994,Akola,BARLEY,0.0,0.0,0.0
1994,Akola,CHICKPEA,48.4,29.2,603.31
1994,Akola,PIGEONPEA,74.3,39.1,526.24
1994,Akola,MINOR PULSES,222.8,77.7,348.74
1994,Akola,GROUNDNUT,4.7,3.4,723.4
1994,Akola,SESAMUM,7.9,1.9,240.51
1994,Akola,RAPESEED AND MUSTARD,0.5,0.2,400.0
1994,Akola,SAFFLOWER,41.4,25.5,615.94
1994,Akola,CASTOR,0.2,0.1,500.0
1994,Akola,LINSEED,0.2,0.1,500.0
1994,Akola,SUNFLOWER,14.1,7.8,553.19
1994,Akola,SOYABEAN,16.6,13.3,801.2
1994,Akola,OILSEEDS,85.8,52.3,609.56
1994,Akola,SUGARCANE,2.1,15.28,7276.19
1994,Akola,COTTON,325.1,42.86,131.84
1995,Akola,RICE,4.9,2.7,551.02
1995,Akola,WHEAT,20.4,29.5,1446.08
1995,Akola,KHARIF SORGHUM,195.7,346.4,1770.06
1995,Akola,RABI SORGHUM,0.0,0.0,0.0
1995,Akola,SORGHUM,195.7,346.4,1770.06
1995,Akola,PEARL MILLET,5.9,4.4,745.76
1995,Akola,MAIZE,0.3,0.3,1000.0
1995,Akola,FINGER MILLET,0.0,0.0,0.0
1995,Akola,BARLEY,0.0,0.0,0.0
1995,Akola,CHICKPEA,43.4,22.9,527.65
1995,Akola,PIGEONPEA,76.8,66.7,868.49
1995,Akola,MINOR PULSES,216.0,76.5,354.17
1995,Akola,GROUNDNUT,4.5,3.4,755.56
1995,Akola,SESAMUM,5.4,0.9,166.67
1995,Akola,RAPESEED AND MUSTARD,0.0,0.0,0.0
1995,Akola,SAFFLOWER,41.6,26.2,629.81
1995,Akola,CASTOR,0.0,0.0,0.0
1995,Akola,LINSEED,0.0,0.0,0.0
1995,Akola,SUNFLOWER,18.9,11.5,608.47
1995,Akola,SOYABEAN,26.0,25.5,980.77
1995,Akola,OILSEEDS,98.0,67.8,691.84
1995,Akola,SUGARCANE,2.3,17.39,7560.87
1995,Akola,COTTON,361.9,75.72,209.23
1996,Akola,RICE,3.3,2.0,606.06
1996,Akola,WHEAT,21.7,35.9,1654.38
1996,Akola,KHARIF SORGHUM,211.3,456.4,2159.96
1996,Akola,RABI SORGHUM,0.0,0.0,0.0
1996,Akola,SORGHUM,211.3,456.4,2159.96
1996,Akola,PEARL MILLET,5.1,3.9,764.71
1996,Akola,MAIZE,0.1,0.1,1000.0
1996,Akola,FINGER MILLET,0.0,0.0,0.0
1996,Akola,BARLEY,0.0,0.0,0.0
1996,Akola,CHICKPEA,44.5,35.6,800.0
1996,Akola,PIGEONPEA,80.4,69.7,866.92
1996,Akola,MINOR PULSES,211.6,117.6,555.77
1996,Akola,GROUNDNUT,4.2,2.6,619.05
1996,Akola,SESAMUM,2.5,0.8,320.0
1996,Akola,RAPESEED AND MUSTARD,0.0,0.0,0.0
1996,Akola,SAFFLOWER,42.5,30.4,715.29
1996,Akola,CASTOR,0.0,0.0,0.0
1996,Akola,LINSEED,0.0,0.0,0.0
1996,Akola,SUNFLOWER,18.4,11.8,641.3
1996,Akola,SOYABEAN,24.2,28.9,1194.21
1996,Akola,OILSEEDS,97.2,76.3,784.98
1996,Akola,SUGARCANE,2.0,15.01,7505.0
1996,Akola,COTTON,362.3,73.64,203.26
1997,Akola,RICE,3.3,1.8,545.45
1997,Akola,WHEAT,22.1,23.3,1054.3
1997,Akola,KHARIF SORGHUM,207.7,311.2,1498.31
1997,Akola,RABI SORGHUM,3.3,0.9,272.73
1997,Akola,SORGHUM,211.0,312.1,1479.15
1997,Akola,PEARL MILLET,5.0,2.1,420.0
1997,Akola,MAIZE,0.8,1.2,1500.0
1997,Akola,FINGER MILLET,0.0,0.0,0.0
1997,Akola,BARLEY,0.0,0.0,0.0
1997,Akola,CHICKPEA,36.8,14.5,394.02
1997,Akola,PIGEONPEA,80.1,63.5,792.76
1997,Akola,MINOR PULSES,212.5,87.9,413.65
1997,Akola,GROUNDNUT,3.7,2.3,621.62
1997,Akola,SESAMUM,6.0,2.0,333.33
1997,Akola,RAPESEED AND MUSTARD,0.0,0.0,0.0
1997,Akola,SAFFLOWER,38.8,4.9,126.29
1997,Akola,CASTOR,0.0,0.0,0.0
1997,Akola,LINSEED,0.0,0.0,0.0
1997,Akola,SUNFLOWER,18.7,4.2,224.6
1997,Akola,SOYABEAN,40.5,49.6,1224.69
1997,Akola,OILSEEDS,107.8,56.0,519.48
1997,Akola,SUGARCANE,2.4,25.89,10787.5
1997,Akola,COTTON,360.9,30.69,85.04
1998,Akola,RICE,3.0,2.1,700.0
1998,Akola,WHEAT,26.2,34.9,1332.06
1998,Akola,KHARIF SORGHUM,168.2,253.4,1506.54
1998,Akola,RABI SORGHUM,1.2,0.4,333.33
1998,Akola,SORGHUM,169.4,253.8,1498.23
1998,Akola,PEARL MILLET,5.2,2.6,500.0
1998,Akola,MAIZE,0.5,0.4,800.0
1998,Akola,FINGER MILLET,0.0,0.0,0.0
1998,Akola,BARLEY,0.0,0.0,0.0
1998,Akola,CHICKPEA,55.3,38.7,699.82
1998,Akola,PIGEONPEA,76.7,82.9,1080.83
1998,Akola,MINOR PULSES,198.4,135.5,682.96
1998,Akola,GROUNDNUT,3.6,3.2,888.89
1998,Akola,SESAMUM,8.8,3.0,340.91
1998,Akola,RAPESEED AND MUSTARD,0.0,0.0,0.0
1998,Akola,SAFFLOWER,23.2,14.3,616.38
1998,Akola,CASTOR,0.0,0.0,0.0
1998,Akola,LINSEED,0.0,0.0,0.0
1998,Akola,SUNFLOWER,14.0,1.5,107.14
1998,Akola,SOYABEAN,69.6,104.3,1498.56
1998,Akola,OILSEEDS,119.3,126.4,1059.51
1998,Akola,SUGARCANE,1.7,16.64,9788.23
1998,Akola,COTTON,359.5,39.47,109.79
1999,Akola,RICE,1.9,1.2,631.58
1999,Akola,WHEAT,30.0,40.2,1340.0
1999,Akola,KHARIF SORGHUM,159.4,229.6,1440.4
1999,Akola,RABI SORGHUM,1.6,1.0,625.0
1999,Akola,SORGHUM,161.0,230.6,1432.3
1999,Akola,PEARL MILLET,5.0,2.6,520.0
1999,Akola,MAIZE,0.2,0.24,1200.0
1999,Akola,FINGER MILLET,0.0,0.0,0.0
1999,Akola,BARLEY,0.0,0.0,0.0
1999,Akola,CHICKPEA,60.6,45.4,749.17
1999,Akola,PIGEONPEA,84.1,104.8,1246.14
1999,Akola,MINOR PULSES,182.4,96.3,527.96
1999,Akola,GROUNDNUT,3.0,3.5,1166.67
1999,Akola,SESAMUM,7.8,3.4,435.9
1999,Akola,RAPESEED AND MUSTARD,0.2,0.0,0.0
1999,Akola,SAFFLOWER,20.0,13.3,665.0
1999,Akola,CASTOR,0.0,0.0,0.0
1999,Akola,LINSEED,0.0,0.0,0.0
1999,Akola,SUNFLOWER,14.4,9.2,638.89
1999,Akola,SOYABEAN,105.3,227.8,2163.34
1999,Akola,OILSEEDS,150.8,257.2,1705.57
1999,Akola,SUGARCANE,1.6,14.82,9262.5
1999,Akola,COTTON,359.2,57.85,161.05
2000,Akola,RICE,2.0,0.8,400.0
2000,Akola,WHEAT,22.5,26.2,1164.44
2000,Akola,KHARIF SORGHUM,152.9,222.4,1454.55
2000,Akola,RABI SORGHUM,1.7,1.1,647.06
2000,Akola,SORGHUM,154.6,223.5,1445.67
2000,Akola,PEARL MILLET,5.0,3.0,600.0
2000,Akola,MAIZE,0.3,0.3,1000.0
2000,Akola,FINGER MILLET,0.0,0.0,0.0
2000,Akola,BARLEY,0.0,0.0,0.0
2000,Akola,CHICKPEA,39.7,14.1,355.16
2000,Akola,PIGEONPEA,88.1,67.4,765.04
2000,Akola,MINOR PULSES,213.3,88.7,415.85
2000,Akola,GROUNDNUT,2.5,1.6,640.0
2000,Akola,SESAMUM,7.3,1.7,232.88
2000,Akola,RAPESEED AND MUSTARD,0.1,0.0,0.0
2000,Akola,SAFFLOWER,12.2,4.0,327.87
2000,Akola,CASTOR,0.1,0.01,100.0
2000,Akola,LINSEED,0.0,0.0,0.0
2000,Akola,SUNFLOWER,10.8,6.2,574.07
2000,Akola,SOYABEAN,110.8,118.1,1065.88
2000,Akola,OILSEEDS,143.9,131.7,915.22
2000,Akola,SUGARCANE,3.4,23.57,6932.35
2000,Akola,COTTON,333.5,35.54,106.57
2001,Akola,RICE,1.3,1.3,1000.0
2001,Akola,WHEAT,25.2,36.8,1460.32
2001,Akola,KHARIF SORGHUM,151.5,201.9,1332.67
2001,Akola,RABI SORGHUM,1.4,1.5,1071.43
2001,Akola,SORGHUM,152.9,203.4,1330.28
2001,Akola,PEARL MILLET,4.6,1.6,347.83
2001,Akola,MAIZE,0.5,1.3,2600.0
2001,Akola,FINGER MILLET,0.0,0.0,0.0
2001,Akola,BARLEY,0.0,0.0,0.0
2001,Akola,CHICKPEA,51.4,34.3,667.32
2001,Akola,PIGEONPEA,86.9,73.3,843.5
2001,Akola,MINOR PULSES,197.2,128.5,651.62
2001,Akola,GROUNDNUT,1.7,1.9,1117.65
2001,Akola,SESAMUM,3.7,1.2,324.32
2001,Akola,RAPESEED AND MUSTARD,0.1,0.0,0.0
2001,Akola,SAFFLOWER,8.6,4.6,534.88
2001,Akola,CASTOR,0.1,0.01,100.0
2001,Akola,LINSEED,0.0,0.0,0.0
2001,Akola,SUNFLOWER,7.3,4.0,547.95
2001,Akola,SOYABEAN,114.6,154.8,1350.79
2001,Akola,OILSEEDS,136.1,166.5,1223.37
2001,Akola,SUGARCANE,3.0,18.66,6220.0
2001,Akola,COTTON,329.6,48.16,146.12
2002,Akola,RICE,1.1,0.7,636.36
2002,Akola,WHEAT,26.6,36.7,1379.7
2002,Akola,KHARIF SORGHUM,145.8,236.4,1621.4
2002,Akola,RABI SORGHUM,1.0,0.8,800.0
2002,Akola,SORGHUM,146.8,237.2,1615.8
2002,Akola,PEARL MILLET,4.8,3.1,645.83
2002,Akola,MAIZE,0.6,1.2,2000.0
2002,Akola,FINGER MILLET,0.0,0.0,0.0
2002,Akola,BARLEY,0.0,0.0,0.0
2002,Akola,CHICKPEA,57.1,38.6,676.01
2002,Akola,PIGEONPEA,87.7,80.5,917.9
2002,Akola,MINOR PULSES,195.0,97.0,497.44
2002,Akola,GROUNDNUT,1.1,2.1,1909.09
2002,Akola,SESAMUM,3.7,0.8,216.22
2002,Akola,RAPESEED AND MUSTARD,0.1,0.0,0.0
2002,Akola,SAFFLOWER,5.2,3.0,576.92
2002,Akola,CASTOR,0.1,0.01,100.0
2002,Akola,LINSEED,0.0,0.0,0.0
2002,Akola,SUNFLOWER,5.1,2.9,568.63
2002,Akola,SOYABEAN,118.3,158.6,1340.66
2002,Akola,OILSEEDS,133.6,167.42,1253.14
2002,Akola,SUGARCANE,1.5,8.3,5533.33
2002,Akola,COTTON,308.9,50.52,163.55
2003,Akola,RICE,0.9,0.3,333.33
2003,Akola,WHEAT,20.6,26.4,1281.55
2003,Akola,KHARIF SORGHUM,141.6,238.5,1684.32
2003,Akola,RABI SORGHUM,0.8,0.6,750.0
2003,Akola,SORGHUM,142.4,239.1,1679.07
2003,Akola,PEARL MILLET,3.9,1.8,461.54
2003,Akola,MAIZE,0.9,1.8,2000.0
2003,Akola,FINGER MILLET,0.0,0.0,0.0
2003,Akola,BARLEY,0.0,0.0,0.0
2003,Akola,CHICKPEA,55.4,35.9,648.01
2003,Akola,PIGEONPEA,95.3,82.9,869.88
2003,Akola,MINOR PULSES,190.8,109.8,575.47
2003,Akola,GROUNDNUT,1.0,1.0,1000.0
2003,Akola,SESAMUM,4.7,1.3,276.6
2003,Akola,RAPESEED AND MUSTARD,0.0,0.0,0.0
2003,Akola,SAFFLOWER,4.6,2.5,543.48
2003,Akola,CASTOR,0.0,0.0,0.0
2003,Akola,LINSEED,0.0,0.0,0.0
2003,Akola,SUNFLOWER,3.8,1.7,447.37
2003,Akola,SOYABEAN,144.1,191.4,1328.24
2003,Akola,OILSEEDS,158.3,197.9,1250.16
2003,Akola,SUGARCANE,2.0,11.34,5670.0
2003,Akola,COTTON,292.9,44.46,151.79
2004,Akola,RICE,0.5,0.2,400.0
2004,Akola,WHEAT,6.4,6.0,937.5
2004,Akola,KHARIF SORGHUM,134.7,161.6,1199.7
2004,Akola,RABI SORGHUM,0.7,0.3,428.57
2004,Akola,SORGHUM,135.4,161.9,1195.72
2004,Akola,PEARL MILLET,3.0,1.3,433.33
2004,Akola,MAIZE,0.8,0.9,1125.0
2004,Akola,FINGER MILLET,0.0,0.0,0.0
2004,Akola,BARLEY,0.0,0.0,0.0
2004,Akola,CHICKPEA,48.7,18.0,369.61
2004,Akola,PIGEONPEA,99.6,64.8,650.6
2004,Akola,MINOR PULSES,166.9,58.27,349.13
2004,Akola,GROUNDNUT,0.6,0.4,666.67
2004,Akola,SESAMUM,4.5,0.7,155.56
2004,Akola,RAPESEED AND MUSTARD,0.1,0.0,0.0
2004,Akola,SAFFLOWER,4.2,1.6,380.95
2004,Akola,CASTOR,0.0,0.0,0.0
2004,Akola,LINSEED,0.0,0.0,0.0
2004,Akola,SUNFLOWER,3.6,1.9,527.78
2004,Akola,SOYABEAN,235.4,195.7,831.35
2004,Akola,OILSEEDS,248.5,200.32,806.12
2004,Akola,SUGARCANE,1.8,10.79,5994.44
2004,Akola,COTTON,275.4,31.69,115.07
2005,Akola,RICE,0.3,0.1,333.33
2005,Akola,WHEAT,22.5,31.6,1404.44
2005,Akola,KHARIF SORGHUM,135.7,240.1,1769.34
2005,Akola,RABI SORGHUM,0.8,0.7,875.0
2005,Akola,SORGHUM,136.5,240.8,1764.1
2005,Akola,PEARL MILLET,2.8,1.4,500.0
2005,Akola,MAIZE,1.5,2.6,1733.33
2005,Akola,FINGER MILLET,0.0,0.0,0.0
2005,Akola,BARLEY,0.0,0.0,0.0
2005,Akola,CHICKPEA,82.6,62.6,757.87
2005,Akola,PIGEONPEA,108.1,81.3,752.08
2005,Akola,MINOR PULSES,132.4,37.12,280.36
2005,Akola,GROUNDNUT,1.3,1.9,1461.54
2005,Akola,SESAMUM,10.5,2.3,219.05
2005,Akola,RAPESEED AND MUSTARD,0.2,0.06,300.0
2005,Akola,SAFFLOWER,6.2,4.4,709.68
2005,Akola,CASTOR,0.0,0.0,0.0
2005,Akola,LINSEED,0.0,0.0,0.0
2005,Akola,SUNFLOWER,5.6,3.9,696.43
2005,Akola,SOYABEAN,250.7,225.6,899.88
2005,Akola,OILSEEDS,271.1,237.23,875.06
2005,Akola,SUGARCANE,0.6,4.1,6833.33
2005,Akola,COTTON,271.2,35.89,132.34
2006,Akola,RICE,0.2,0.1,500.0
2006,Akola,WHEAT,54.2,97.9,1806.27
2006,Akola,KHARIF SORGHUM,135.1,270.8,2004.44
2006,Akola,RABI SORGHUM,0.9,0.8,888.89
2006,Akola,SORGHUM,136.0,271.6,1997.06
2006,Akola,PEARL MILLET,2.7,1.5,555.56
2006,Akola,MAIZE,3.5,4.6,1314.29
2006,Akola,FINGER MILLET,0.0,0.0,0.0
2006,Akola,BARLEY,0.0,0.0,0.0
2006,Akola,CHICKPEA,140.5,115.0,818.51
2006,Akola,PIGEONPEA,106.1,100.3,945.33
2006,Akola,MINOR PULSES,134.5,77.08,573.09
2006,Akola,GROUNDNUT,2.9,3.7,1275.86
2006,Akola,SESAMUM,6.9,1.0,144.93
2006,Akola,RAPESEED AND MUSTARD,0.4,0.12,300.0
2006,Akola,SAFFLOWER,11.1,8.2,738.74
2006,Akola,CASTOR,0.4,0.15,375.0
2006,Akola,LINSEED,0.0,0.0,0.0
2006,Akola,SUNFLOWER,7.3,5.1,698.63
2006,Akola,SOYABEAN,264.6,351.3,1327.66
2006,Akola,OILSEEDS,293.6,369.57,1258.75
2006,Akola,SUGARCANE,0.4,2.77,6925.0
2006,Akola,COTTON,267.1,85.52,320.18
2007,Akola,RICE,0.1,0.08,800.0
2007,Akola,WHEAT,83.1,201.9,2429.6
2007,Akola,KHARIF SORGHUM,112.4,270.49,2406.49
2007,Akola,RABI SORGHUM,0.9,1.0,1111.11
2007,Akola,SORGHUM,113.3,271.49,2396.2
2007,Akola,PEARL MILLET,1.8,0.98,544.44
2007,Akola,MAIZE,3.7,11.44,3091.89
2007,Akola,FINGER MILLET,0.0,0.0,0.0
2007,Akola,BARLEY,0.0,0.0,0.0
2007,Akola,CHICKPEA,164.9,136.6,828.38
2007,Akola,PIGEONPEA,108.3,114.8,1060.02
2007,Akola,MINOR PULSES,164.1,106.05,646.25
2007,Akola,GROUNDNUT,2.7,2.85,1055.56
2007,Akola,SESAMUM,4.9,1.3,265.31
2007,Akola,RAPESEED AND MUSTARD,0.3,0.1,333.33
2007,Akola,SAFFLOWER,8.3,6.8,819.28
2007,Akola,CASTOR,0.9,0.44,488.89
2007,Akola,LINSEED,0.0,0.0,0.0
2007,Akola,SUNFLOWER,7.1,5.37,756.34
2007,Akola,SOYABEAN,289.5,497.04,1716.89
2007,Akola,OILSEEDS,313.7,513.9,1638.19
2007,Akola,SUGARCANE,0.9,6.47,7188.89
2007,Akola,COTTON,248.9,88.38,355.08
2008,Akola,RICE,0.1,0.1,1000.0
2008,Akola,WHEAT,50.4,71.2,1412.7
2008,Akola,KHARIF SORGHUM,76.4,147.8,1934.56
2008,Akola,RABI SORGHUM,0.5,0.5,1000.0
2008,Akola,SORGHUM,76.9,148.3,1928.48
2008,Akola,PEARL MILLET,1.3,0.7,538.46
2008,Akola,MAIZE,2.5,7.2,2880.0
2008,Akola,FINGER MILLET,0.0,0.0,0.0
2008,Akola,BARLEY,0.0,0.0,0.0
2008,Akola,CHICKPEA,115.5,56.1,485.71
2008,Akola,PIGEONPEA,99.1,42.2,425.83
2008,Akola,MINOR PULSES,119.8,13.24,110.52
2008,Akola,GROUNDNUT,2.4,2.7,1125.0
2008,Akola,SESAMUM,2.5,1.1,440.0
2008,Akola,RAPESEED AND MUSTARD,0.1,0.1,1000.0
2008,Akola,SAFFLOWER,3.4,1.3,382.35
2008,Akola,CASTOR,0.0,0.0,0.0
2008,Akola,LINSEED,0.0,0.0,0.0
2008,Akola,SUNFLOWER,18.8,10.4,553.19
2008,Akola,SOYABEAN,363.9,105.6,290.19
2008,Akola,OILSEEDS,392.0,121.47,309.87
2008,Akola,SUGARCANE,0.3,1.55,5166.67
2008,Akola,COTTON,220.7,56.81,257.41
2009,Akola,RICE,0.1,0.16,1600.0
2009,Akola,WHEAT,50.7,120.13,2369.43
2009,Akola,KHARIF SORGHUM,78.0,124.05,1590.38
2009,Akola,RABI SORGHUM,0.3,0.37,1233.33
2009,Akola,SORGHUM,78.3,124.42,1589.02
2009,Akola,PEARL MILLET,1.0,0.71,710.0
2009,Akola,MAIZE,2.1,3.96,1885.71
2009,Akola,FINGER MILLET,0.0,0.0,0.0
2009,Akola,BARLEY,0.0,0.0,0.0
2009,Akola,CHICKPEA,122.9,159.3,1296.18
2009,Akola,PIGEONPEA,100.9,115.33,1143.01
2009,Akola,MINOR PULSES,102.17,25.51,249.68
2009,Akola,GROUNDNUT,2.0,3.3,1650.0
2009,Akola,SESAMUM,1.9,0.74,389.47
2009,Akola,RAPESEED AND MUSTARD,0.1,0.0,0.0
2009,Akola,SAFFLOWER,2.9,2.32,800.0
2009,Akola,CASTOR,0.2,0.08,400.0
2009,Akola,LINSEED,0.0,0.0,0.0
2009,Akola,SUNFLOWER,8.1,4.01,495.06
2009,Akola,SOYABEAN,374.1,227.28,607.54
2009,Akola,OILSEEDS,389.4,237.84,610.79
2009,Akola,SUGARCANE,0.4,2.99,7475.0
2009,Akola,COTTON,208.3,57.46,275.85
2010,Akola,RICE,0.0,0.0,0.0
2010,Akola,WHEAT,59.7,125.06,2094.81
2010,Akola,KHARIF SORGHUM,77.7,69.4,893.18
2010,Akola,RABI SORGHUM,0.4,0.4,1000.0
2010,Akola,SORGHUM,78.1,69.8,893.73
2010,Akola,PEARL MILLET,1.1,0.5,454.55
2010,Akola,MAIZE,2.1,4.66,2219.05
2010,Akola,FINGER MILLET,0.0,0.0,0.0
2010,Akola,BARLEY,0.0,0.0,0.0
2010,Akola,CHICKPEA,134.7,163.64,1214.85
2010,Akola,PIGEONPEA,124.06,97.08,782.52
2010,Akola,MINOR PULSES,136.93,93.32,681.52
2010,Akola,GROUNDNUT,1.75,2.77,1582.86
2010,Akola,SESAMUM,2.2,0.91,413.64
2010,Akola,RAPESEED AND MUSTARD,0.0,0.0,0.0
2010,Akola,SAFFLOWER,2.9,1.14,393.1
2010,Akola,CASTOR,0.1,0.06,600.0
2010,Akola,LINSEED,0.0,0.0,0.0
2010,Akola,SUNFLOWER,7.9,4.88,617.72
2010,Akola,SOYABEAN,335.8,537.06,1599.34
2010,Akola,OILSEEDS,350.65,546.8,1559.39
2010,Akola,SUGARCANE,0.3,2.0,6666.67
2010,Akola,COTTON,229.82,67.6,294.14
2011,Akola,RICE,0.2,0.2,1000.0
2011,Akola,WHEAT,36.8,61.19,1662.77
2011,Akola,KHARIF SORGHUM,58.3,144.66,2481.3
2011,Akola,RABI SORGHUM,0.4,0.33,825.0
2011,Akola,SORGHUM,58.7,144.99,2470.02
2011,Akola,PEARL MILLET,0.8,0.5,625.0
2011,Akola,MAIZE,1.6,4.2,2625.0
2011,Akola,FINGER MILLET,0.0,0.0,0.0
2011,Akola,BARLEY,0.0,0.0,0.0
2011,Akola,CHICKPEA,127.8,71.74,561.35
2011,Akola,PIGEONPEA,116.2,51.57,443.8
2011,Akola,MINOR PULSES,121.0,84.05,694.63
2011,Akola,GROUNDNUT,2.8,5.38,1921.43
2011,Akola,SESAMUM,1.6,0.57,356.25
2011,Akola,RAPESEED AND MUSTARD,0.0,0.0,0.0
2011,Akola,SAFFLOWER,1.2,0.73,608.33
2011,Akola,CASTOR,0.0,0.0,0.0
2011,Akola,LINSEED,0.0,0.0,0.0
2011,Akola,SUNFLOWER,2.8,1.71,610.71
2011,Akola,SOYABEAN,359.7,458.26,1274.01
2011,Akola,OILSEEDS,368.1,466.66,1267.75
2011,Akola,SUGARCANE,0.2,1.39,6950.0
2011,Akola,COTTON,233.4,61.74,264.52
2012,Akola,RICE,0.0,0.0,0.0
